,datetime,site,geometry,SWE,SWE_units,MAX AIR TEMP,MAX AIR TEMP_units,PRECIPITATION,PRECIPITATION_units,datasource
9572,2016-03-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.6,in,35.24,degF,0.0,in,NRCS
9573,2016-03-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.6,in,34.7,degF,0.1,in,NRCS
9574,2016-03-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.7,in,36.5,degF,0.0,in,NRCS
9575,2016-03-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.7,in,43.88,degF,0.1,in,NRCS
9576,2016-03-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.8,in,49.1,degF,0.0,in,NRCS
9577,2016-03-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.8,in,41.36,degF,0.1,in,NRCS
9578,2016-03-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.9,in,27.32,degF,0.2,in,NRCS
9579,2016-03-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.1,in,35.96,degF,0.0,in,NRCS
9580,2016-03-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.1,in,32.54,degF,0.4,in,NRCS
9581,2016-03-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.5,in,26.24,degF,0.0,in,NRCS
9582,2016-03-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.5,in,37.76,degF,0.0,in,NRCS
9583,2016-03-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.5,in,46.22,degF,0.0,in,NRCS
9584,2016-03-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.5,in,39.56,degF,0.3,in,NRCS
9585,2016-03-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.8,in,30.56,degF,0.2,in,NRCS
9586,2016-03-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.0,in,30.92,degF,0.1,in,NRCS
9587,2016-04-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.1,in,34.16,degF,0.0,in,NRCS
9588,2016-04-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.1,in,43.52,degF,0.1,in,NRCS
9589,2016-04-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.2,in,46.4,degF,0.0,in,NRCS
9590,2016-04-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.2,in,51.08,degF,0.0,in,NRCS
9591,2016-04-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.2,in,41.72,degF,0.1,in,NRCS
9592,2016-04-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.3,in,46.04,degF,0.0,in,NRCS
9593,2016-04-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.3,in,53.42,degF,0.0,in,NRCS
9594,2016-04-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),13.0,in,55.76,degF,0.0,in,NRCS
9595,2016-04-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.6,in,40.82,degF,0.2,in,NRCS
9596,2016-04-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.7,in,47.12,degF,0.0,in,NRCS
9597,2016-04-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.4,in,48.2,degF,0.0,in,NRCS
9598,2016-04-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.1,in,49.28,degF,0.0,in,NRCS
9599,2016-04-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.7,in,52.88,degF,0.0,in,NRCS
9600,2016-04-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.2,in,52.52,degF,0.0,in,NRCS
9601,2016-04-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),10.8,in,40.46,degF,0.5,in,NRCS
9602,2016-04-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.2,in,34.52,degF,0.3,in,NRCS
9603,2016-04-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.5,in,36.68,degF,0.2,in,NRCS
9604,2016-04-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.7,in,33.08,degF,0.1,in,NRCS
9605,2016-04-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.8,in,39.56,degF,0.2,in,NRCS
9606,2016-04-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.0,in,42.62,degF,0.2,in,NRCS
9607,2016-04-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.2,in,53.06,degF,0.0,in,NRCS
9608,2016-04-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.9,in,57.02,degF,0.0,in,NRCS
9609,2016-04-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.6,in,53.24,degF,0.1,in,NRCS
9610,2016-04-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.4,in,45.32,degF,0.0,in,NRCS
9611,2016-04-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.3,in,49.46,degF,0.3,in,NRCS
9612,2016-04-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.2,in,39.02,degF,0.2,in,NRCS
9613,2016-04-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.3,in,40.1,degF,0.0,in,NRCS
9614,2016-04-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.3,in,44.78,degF,0.1,in,NRCS
9615,2016-04-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.4,in,32.9,degF,0.7,in,NRCS
9616,2016-04-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.1,in,37.76,degF,0.0,in,NRCS
9617,2016-05-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.1,in,38.48,degF,0.1,in,NRCS
9618,2016-05-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.2,in,46.76,degF,0.0,in,NRCS
9619,2016-05-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),12.0,in,52.7,degF,0.0,in,NRCS
9620,2016-05-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),11.5,in,57.02,degF,0.0,in,NRCS
9621,2016-05-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),10.7,in,60.98,degF,0.0,in,NRCS
9622,2016-05-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.9,in,55.76,degF,0.0,in,NRCS
9623,2016-05-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.4,in,44.6,degF,0.1,in,NRCS
9624,2016-05-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.3,in,44.06,degF,0.2,in,NRCS
9625,2016-05-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.2,in,44.24,degF,0.2,in,NRCS
9626,2016-05-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.1,in,40.1,degF,0.5,in,NRCS
9627,2016-05-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.6,in,42.8,degF,0.0,in,NRCS
9628,2016-05-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),9.4,in,53.6,degF,0.0,in,NRCS
9629,2016-05-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),8.6,in,59.36,degF,0.0,in,NRCS
9630,2016-05-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),7.5,in,62.06,degF,0.0,in,NRCS
9631,2016-05-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),6.5,in,48.02,degF,0.3,in,NRCS
9632,2016-05-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),6.0,in,48.92,degF,0.2,in,NRCS
9633,2016-05-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),5.7,in,45.32,degF,0.4,in,NRCS
9634,2016-05-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),5.9,in,52.52,degF,0.4,in,NRCS
9635,2016-05-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),5.9,in,51.98,degF,0.0,in,NRCS
9636,2016-05-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),5.2,in,58.82,degF,0.0,in,NRCS
9637,2016-05-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),4.1,in,61.16,degF,0.0,in,NRCS
9638,2016-05-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),2.8,in,55.76,degF,0.0,in,NRCS
9639,2016-05-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.6,in,53.6,degF,0.0,in,NRCS
9640,2016-05-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),1.1,in,58.46,degF,0.0,in,NRCS
9641,2016-05-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.3,in,54.86,degF,0.0,in,NRCS
9642,2016-05-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,47.48,degF,0.1,in,NRCS
9643,2016-05-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,49.64,degF,0.1,in,NRCS
9644,2016-05-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,54.32,degF,0.0,in,NRCS
9645,2016-05-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,55.94,degF,0.0,in,NRCS
9646,2016-05-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.8,degF,0.0,in,NRCS
9647,2016-05-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,61.7,degF,0.0,in,NRCS
9648,2016-06-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.24,degF,0.0,in,NRCS
9649,2016-06-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,65.48,degF,0.0,in,NRCS
9650,2016-06-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,65.3,degF,0.0,in,NRCS
9651,2016-06-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.7,degF,0.0,in,NRCS
9652,2016-06-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.86,degF,0.0,in,NRCS
9653,2016-06-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.58,degF,0.0,in,NRCS
9654,2016-06-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.22,degF,0.0,in,NRCS
9655,2016-06-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.62,degF,0.0,in,NRCS
9656,2016-06-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.58,degF,0.0,in,NRCS
9657,2016-06-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,77.18,degF,0.0,in,NRCS
9658,2016-06-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.88,degF,0.0,in,NRCS
9659,2016-06-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,65.3,degF,0.0,in,NRCS
9660,2016-06-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.98,degF,0.0,in,NRCS
9661,2016-06-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.6,degF,0.0,in,NRCS
9662,2016-06-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.6,degF,0.0,in,NRCS
9663,2016-06-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.52,degF,0.0,in,NRCS
9664,2016-06-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.2,degF,0.0,in,NRCS
9665,2016-06-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,76.64,degF,0.0,in,NRCS
9666,2016-06-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.26,degF,0.0,in,NRCS
9667,2016-06-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,82.22,degF,0.0,in,NRCS
9668,2016-06-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,81.14,degF,0.0,in,NRCS
9669,2016-06-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.2,degF,0.1,in,NRCS
9670,2016-06-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.22,degF,0.0,in,NRCS
9671,2016-06-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.56,degF,0.0,in,NRCS
9672,2016-06-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.58,degF,0.0,in,NRCS
9673,2016-06-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.92,degF,0.0,in,NRCS
9674,2016-06-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.2,degF,0.0,in,NRCS
9675,2016-06-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,80.06,degF,0.0,in,NRCS
9676,2016-06-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.2,degF,0.3,in,NRCS
9677,2016-06-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.94,degF,0.1,in,NRCS
9678,2016-07-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,52.52,degF,0.5,in,NRCS
9679,2016-07-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,58.82,degF,0.2,in,NRCS
9680,2016-07-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.04,degF,0.0,in,NRCS
9681,2016-07-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.52,degF,0.0,in,NRCS
9682,2016-07-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.24,degF,0.0,in,NRCS
9683,2016-07-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.08,degF,0.0,in,NRCS
9684,2016-07-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.6,degF,0.0,in,NRCS
9685,2016-07-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.56,degF,0.0,in,NRCS
9686,2016-07-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.66,degF,0.0,in,NRCS
9687,2016-07-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.94,degF,0.0,in,NRCS
9688,2016-07-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.36,degF,0.0,in,NRCS
9689,2016-07-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.22,degF,0.0,in,NRCS
9690,2016-07-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.48,degF,0.0,in,NRCS
9691,2016-07-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,76.46,degF,0.0,in,NRCS
9692,2016-07-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,76.82,degF,0.0,in,NRCS
9693,2016-07-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.84,degF,0.0,in,NRCS
9694,2016-07-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.84,degF,0.0,in,NRCS
9695,2016-07-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.76,degF,0.1,in,NRCS
9696,2016-07-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.42,degF,0.2,in,NRCS
9697,2016-07-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.06,degF,0.3,in,NRCS
9698,2016-07-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.44,degF,0.9,in,NRCS
9699,2016-07-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.32,degF,0.0,in,NRCS
9700,2016-07-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,76.46,degF,0.0,in,NRCS
9701,2016-07-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,76.28,degF,0.0,in,NRCS
9702,2016-07-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.86,degF,0.0,in,NRCS
9703,2016-07-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,65.84,degF,0.0,in,NRCS
9704,2016-07-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,75.92,degF,0.0,in,NRCS
9705,2016-07-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,78.98,degF,0.0,in,NRCS
9706,2016-07-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.66,degF,0.0,in,NRCS
9707,2016-07-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,76.28,degF,0.0,in,NRCS
9708,2016-07-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.58,degF,0.1,in,NRCS
9709,2016-08-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.4,degF,0.0,in,NRCS
9710,2016-08-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.48,degF,0.0,in,NRCS
9711,2016-08-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,77.0,degF,0.1,in,NRCS
9712,2016-08-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,56.48,degF,1.0,in,NRCS
9713,2016-08-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,55.04,degF,0.4,in,NRCS
9714,2016-08-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.6,degF,0.0,in,NRCS
9715,2016-08-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.18,degF,0.0,in,NRCS
9716,2016-08-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.2,degF,0.1,in,NRCS
9717,2016-08-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.9,degF,0.0,in,NRCS
9718,2016-08-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.02,degF,0.1,in,NRCS
9719,2016-08-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.2,degF,0.0,in,NRCS
9720,2016-08-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.82,degF,0.0,in,NRCS
9721,2016-08-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.98,degF,0.0,in,NRCS
9722,2016-08-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,73.04,degF,0.0,in,NRCS
9723,2016-08-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,74.66,degF,0.0,in,NRCS
9724,2016-08-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,70.34,degF,0.0,in,NRCS
9725,2016-08-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.64,degF,0.3,in,NRCS
9726,2016-08-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,62.24,degF,0.0,in,NRCS
9727,2016-08-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.94,degF,0.0,in,NRCS
9728,2016-08-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.98,degF,0.0,in,NRCS
9729,2016-08-21 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,72.5,degF,0.0,in,NRCS
9730,2016-08-22 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.8,degF,0.4,in,NRCS
9731,2016-08-23 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,59.54,degF,0.7,in,NRCS
9732,2016-08-24 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.62,degF,0.0,in,NRCS
9733,2016-08-25 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,55.76,degF,0.2,in,NRCS
9734,2016-08-26 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,57.92,degF,0.0,in,NRCS
9735,2016-08-27 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,55.94,degF,0.0,in,NRCS
9736,2016-08-28 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.04,degF,0.0,in,NRCS
9737,2016-08-29 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,59.18,degF,0.0,in,NRCS
9738,2016-08-30 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.04,degF,0.0,in,NRCS
9739,2016-08-31 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.36,degF,0.0,in,NRCS
9740,2016-09-01 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,69.44,degF,0.0,in,NRCS
9741,2016-09-02 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,64.22,degF,0.1,in,NRCS
9742,2016-09-03 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,57.74,degF,0.3,in,NRCS
9743,2016-09-04 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,59.54,degF,0.0,in,NRCS
9744,2016-09-05 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.72,degF,0.0,in,NRCS
9745,2016-09-06 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,65.3,degF,0.0,in,NRCS
9746,2016-09-07 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,65.66,degF,0.0,in,NRCS
9747,2016-09-08 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.18,degF,0.0,in,NRCS
9748,2016-09-09 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,66.38,degF,0.0,in,NRCS
9749,2016-09-10 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.72,degF,0.0,in,NRCS
9750,2016-09-11 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,67.82,degF,0.1,in,NRCS
9751,2016-09-12 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,63.86,degF,0.0,in,NRCS
9752,2016-09-13 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,57.56,degF,0.1,in,NRCS
9753,2016-09-14 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,61.7,degF,0.0,in,NRCS
9754,2016-09-15 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,57.56,degF,0.0,in,NRCS
9755,2016-09-16 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.08,degF,0.1,in,NRCS
9756,2016-09-17 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,60.98,degF,0.0,in,NRCS
9757,2016-09-18 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,68.0,degF,0.0,in,NRCS
9758,2016-09-19 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,71.78,degF,0.0,in,NRCS
9759,2016-09-20 08:00:00+00:00,380:CO:SNTL,POINT Z (-106.95327 38.89435 10190),0.0,in,61.7,degF,0.0,in,NRCS
